01-18-2017,108.79
01-19-2017,109.79
01-20-2017,110.71
01-23-2017,110.97
01-24-2017,113.72
01-25-2017,114.25
01-26-2017,112.88
01-27-2017,113.99
01-30-2017,113.82
01-31-2017,113.38
02-01-2017,113.36
02-02-2017,113.16
02-03-2017,115.17
02-06-2017,114.46
02-07-2017,114.96
02-08-2017,116.13
02-09-2017,116.44
02-10-2017,116.85
02-13-2017,117.65
02-14-2017,117.58
02-15-2017,118.73
02-16-2017,118.93
02-17-2017,119.67
02-21-2017,119.63
02-22-2017,119.47
02-23-2017,118.83
02-24-2017,119.31
02-27-2017,118.78
02-28-2017,118.34
03-01-2017,120.35
03-02-2017,119.9
03-03-2017,120.04
03-06-2017,120.15
03-07-2017,119.98
03-08-2017,119.6
03-09-2017,119.91
03-10-2017,121.09
03-13-2017,121.8
03-14-2017,121.44
03-15-2017,122.11
03-16-2017,122.35
03-17-2017,127.01
03-20-2017,126.31
03-21-2017,125.07
03-22-2017,126.21
03-23-2017,126.87
03-24-2017,127.7
03-27-2017,128.25
03-28-2017,128.69
03-29-2017,129.58
03-30-2017,129.61
03-31-2017,130.13
04-03-2017,129.59
04-04-2017,130.04
04-05-2017,129.89
04-06-2017,130.15
04-07-2017,130.22
04-10-2017,130.16
04-11-2017,129.95
04-12-2017,129.38
04-13-2017,129.05
04-17-2017,129.99
04-18-2017,129.81
04-19-2017,130.22
04-20-2017,131.42
04-21-2017,131.52
04-24-2017,132.89
04-25-2017,133.49
04-26-2017,132.79
04-27-2017,133.38
04-28-2017,133.74
05-01-2017,135.11
05-02-2017,135
05-03-2017,134.85
05-04-2017,134.61
05-05-2017,134.84
05-08-2017,135.12
05-09-2017,135.6
05-10-2017,136.15
05-11-2017,136.29
05-12-2017,136.84
05-15-2017,137.6
05-16-2017,138.03
05-17-2017,134.33
05-18-2017,134.54
05-19-2017,136.43
05-22-2017,138.86
05-23-2017,139.52
05-24-2017,141.12
05-25-2017,142.85
05-26-2017,141.89
05-30-2017,142.41
05-31-2017,141.86
06-01-2017,141.38
06-02-2017,143.48
06-05-2017,143.59
06-06-2017,143.03
06-07-2017,143.62
06-08-2017,142.63
06-09-2017,138.05
06-12-2017,137.25
06-13-2017,139.09
06-14-2017,138.25
06-15-2017,137.52
06-16-2017,137.84
06-19-2017,140.35
06-20-2017,140.91
06-21-2017,144.24
06-22-2017,143.69
06-23-2017,145.41
06-26-2017,144.96
06-27-2017,142.54
06-28-2017,143.81
06-29-2017,141.24
06-30-2017,141.44
07-03-2017,138.41
07-05-2017,141.21
07-06-2017,140.75
07-07-2017,142.22
07-10-2017,143.34
07-11-2017,142.93
07-12-2017,145.91
07-13-2017,145.05
07-14-2017,146.16
07-17-2017,146.4
07-18-2017,147.89
07-19-2017,148.92
07-20-2017,149.94
07-21-2017,149.52
07-24-2017,149.53
07-25-2017,148.21
07-26-2017,149.78
07-27-2017,146.2
07-28-2017,146.73
07-31-2017,146.49
08-01-2017,147.36
08-02-2017,147.13
08-03-2017,147.79
08-04-2017,147.71
08-07-2017,148.44
08-08-2017,147.81
08-09-2017,148.35
08-10-2017,144.92
08-11-2017,146.47
08-14-2017,149.16
08-15-2017,150.36
08-16-2017,151.8
08-17-2017,148.23
08-18-2017,147.97
08-21-2017,149.26
08-22-2017,152.25
08-23-2017,151.1
08-24-2017,150.81
08-25-2017,151.45
08-28-2017,151.79
08-29-2017,152.14
08-30-2017,153.67
08-31-2017,155.16
09-01-2017,155.06
09-05-2017,154.28
09-06-2017,153.76
09-07-2017,155.47
09-08-2017,155.34
09-11-2017,156.87
09-12-2017,156.31
09-13-2017,156.24
09-14-2017,154.95
09-15-2017,154.49
09-18-2017,155.77
09-19-2017,156.6
09-20-2017,149.96
09-21-2017,149.3
09-22-2017,148.5
09-25-2017,144.57
09-26-2017,145.4
09-27-2017,146.43
09-28-2017,146.83
09-29-2017,149.18
10-02-2017,147.94
10-03-2017,148.6
10-04-2017,147.95
10-05-2017,150.25
10-06-2017,151.12
10-09-2017,151.5
10-10-2017,152.15
10-11-2017,153.65
10-12-2017,153.61
10-13-2017,153.93
10-16-2017,150.46
10-17-2017,150.38
10-18-2017,153
10-19-2017,171.73
10-20-2017,175.64
10-23-2017,172.16
10-24-2017,171.58
10-25-2017,171.83
10-26-2017,173.75
10-27-2017,177.33
10-30-2017,176.03
10-31-2017,175.16
11-01-2017,176.25
11-02-2017,180.94
11-03-2017,182.3
11-06-2017,180.8
11-07-2017,180.88
11-08-2017,184.06
11-09-2017,181.92
11-10-2017,181.72
11-13-2017,181.85
11-14-2017,181.32
11-15-2017,180.08
11-16-2017,182.3
11-17-2017,182.24
11-20-2017,182.34
11-21-2017,184.15
11-22-2017,182.9
11-24-2017,184.46
11-27-2017,185
11-28-2017,185.4
11-29-2017,176.85
11-30-2017,181.47
12-01-2017,179.52
12-04-2017,168.44
12-05-2017,167.54
12-06-2017,173.52
12-07-2017,174.61
12-08-2017,173.57
12-11-2017,174.31
12-12-2017,172.54
12-13-2017,176.83
12-14-2017,175
12-15-2017,177.51
12-18-2017,176.74
12-19-2017,174.97
12-20-2017,174.25
12-21-2017,174.56
12-22-2017,175
12-26-2017,174.44
12-27-2017,175.36
12-28-2017,175.55
12-29-2017,175.24
01-02-2018,177.7
01-03-2018,181.04
01-04-2018,183.22
01-05-2018,185.34
01-08-2018,185.04
01-09-2018,186.7
01-10-2018,187.11
01-11-2018,188.92
01-12-2018,195.05
01-16-2018,192.46
01-17-2018,196.49
01-18-2018,196.2
01-19-2018,195.73
01-22-2018,197.84
01-23-2018,200.09
01-24-2018,197.78
01-25-2018,197.51
01-26-2018,201.3
01-29-2018,198.23
01-30-2018,196.9
01-31-2018,199.76
02-01-2018,199.38
02-02-2018,195.64
02-05-2018,190.27
02-06-2018,194.47
02-07-2018,192.34
02-08-2018,185.16
02-09-2018,187.99
02-12-2018,192.15
02-13-2018,193.48
02-14-2018,197.13
02-15-2018,202.97
02-16-2018,201.56
02-20-2018,202.98
02-21-2018,202.09
02-22-2018,202.61
02-23-2018,209.74
02-26-2018,212.15
02-27-2018,208.82
02-28-2018,209.13
03-01-2018,206.03
03-02-2018,209.79
03-05-2018,211.16
03-06-2018,212.01
03-07-2018,216.86
03-08-2018,216.4
03-09-2018,221.11
03-12-2018,220.94
03-13-2018,219.76
03-14-2018,218.44
03-15-2018,218.87
03-16-2018,225.55
03-19-2018,222.18
03-20-2018,229.75
03-21-2018,226.85
03-22-2018,220.52
03-23-2018,215.02
03-26-2018,228.91
03-27-2018,213.8
03-28-2018,212.54
03-29-2018,216.08
04-02-2018,212.28
04-03-2018,215.93
04-04-2018,225.05
04-05-2018,223.54
04-06-2018,218.61
04-09-2018,219.17
04-10-2018,224.53
04-11-2018,223.63
04-12-2018,226.96
04-13-2018,224.06
04-16-2018,226.52
04-17-2018,231.16
04-18-2018,231.1
04-19-2018,227.62
04-20-2018,225.24
04-23-2018,225.3
04-24-2018,217.89
04-25-2018,217.32
04-26-2018,221.91
04-27-2018,221.9
04-30-2018,221.6
05-01-2018,224.08
05-02-2018,221.1
05-03-2018,226.05
05-04-2018,228.51
05-07-2018,230.99
05-08-2018,234.56
05-09-2018,239.74
05-10-2018,241.15
05-11-2018,241.88
05-14-2018,238.37
05-15-2018,236.6
05-16-2018,237.39
05-17-2018,236.85
05-18-2018,238.09
05-21-2018,238.1
05-22-2018,238.79
05-23-2018,243.91
05-24-2018,245.15
05-25-2018,243.56
05-29-2018,242.19
05-30-2018,247.4
05-31-2018,249.28
06-01-2018,251.31
06-04-2018,253.34
06-05-2018,252.7
06-06-2018,253.95
06-07-2018,247.51
06-08-2018,251.21
06-11-2018,251
06-12-2018,252.59
06-13-2018,256.13
06-14-2018,258.1
06-15-2018,251.82
06-18-2018,255.69
06-19-2018,251.74
06-20-2018,251.24
06-21-2018,248.83
06-22-2018,243.63
06-25-2018,239.68
06-26-2018,242.25
06-27-2018,237.68
06-28-2018,239.81
06-29-2018,243.81
07-02-2018,243.26
07-03-2018,242.01
07-05-2018,244.18
07-06-2018,248.19
07-09-2018,249.77
07-10-2018,248.63
07-11-2018,248.12
07-12-2018,254.87
07-13-2018,258.59
07-16-2018,254.68
07-17-2018,258.31
07-18-2018,259.78
07-19-2018,257.68
07-20-2018,257.54
07-23-2018,259.47
07-24-2018,257.49
07-25-2018,263.17
07-26-2018,261.93
07-27-2018,254.81
07-30-2018,242.32
07-31-2018,244.68
08-01-2018,248.01
08-02-2018,252.22
08-03-2018,253.28
08-06-2018,254.11
08-07-2018,253.39
08-08-2018,253.83
08-09-2018,253.8
08-10-2018,253.7
08-13-2018,253.54
08-14-2018,256.05
08-15-2018,250.52
08-16-2018,248.89
08-17-2018,245.7
08-20-2018,249.76
08-21-2018,251.5
08-22-2018,255.54
08-23-2018,257
08-24-2018,261.51
08-27-2018,262.4
08-28-2018,263.04
08-29-2018,268.36
08-30-2018,266.43
08-31-2018,263.51
09-04-2018,266.68
09-05-2018,256.14
09-06-2018,259.75
09-07-2018,260.87
09-10-2018,265.37
09-11-2018,267
09-12-2018,267.79
09-13-2018,268.52
09-14-2018,274.69
09-17-2018,268.25
09-18-2018,270.79
09-19-2018,264.88
09-20-2018,266.34
09-21-2018,260.88
09-24-2018,264.09
09-25-2018,267.84
09-26-2018,268.47
09-27-2018,269.91
09-28-2018,269.95
10-01-2018,275.49
10-02-2018,272
10-03-2018,270.51
10-04-2018,263.71
10-05-2018,263.22
10-08-2018,254.69
10-09-2018,254.16
10-10-2018,237.91
10-11-2018,238.59
10-12-2018,248.87
10-15-2018,238.01
10-16-2018,260.67
10-17-2018,258.91
10-18-2018,250.35
10-19-2018,245.03
10-22-2018,251.06
10-23-2018,251.76
10-24-2018,238.44
10-25-2018,252.92
10-26-2018,245.8
10-29-2018,239.75
10-30-2018,238.41
10-31-2018,245.76
11-01-2018,245.28
11-02-2018,239.64
11-05-2018,239.89
11-06-2018,240.56
11-07-2018,253.43
11-08-2018,249.96
11-09-2018,244.84
11-12-2018,236.67
11-13-2018,238.74
11-14-2018,235.22
11-15-2018,239.95
11-16-2018,238.89
11-19-2018,219.69
11-20-2018,219.73
11-21-2018,225.98
11-23-2018,225.56
11-26-2018,231.96
11-27-2018,232.25
11-28-2018,249.21
11-29-2018,249.09
11-30-2018,250.89
12-03-2018,255.26
12-04-2018,245.82
12-06-2018,250.63
12-07-2018,238
12-10-2018,244.09
12-11-2018,245.34
12-12-2018,245.55
12-13-2018,248.08
12-14-2018,230
12-17-2018,221.38
12-18-2018,226.18
12-19-2018,224.65
12-20-2018,218.65
12-21-2018,208.8
12-24-2018,205.16
12-26-2018,222.95
12-27-2018,225.14
12-28-2018,223.13
12-31-2018,226.24
01-02-2019,224.57
01-03-2019,215.7
01-04-2019,226.19
01-07-2019,229.26
01-08-2019,232.68
01-09-2019,235.43
01-10-2019,237.77
01-11-2019,237.55
01-14-2019,234.56
01-15-2019,242.36
01-16-2019,241.95
01-17-2019,244.4
01-18-2019,247.51
01-22-2019,243.85
01-23-2019,245.14
01-24-2019,242.56
01-25-2019,244.95
01-28-2019,241.85
01-29-2019,238.27
01-30-2019,242.67
01-31-2019,247.82
02-01-2019,247.38
02-04-2019,254.74
02-05-2019,254.82
02-06-2019,254.35
02-07-2019,253.74
02-08-2019,257
02-11-2019,258.39
02-12-2019,261.37
02-13-2019,260.23
02-14-2019,260.14
02-15-2019,259.45
02-19-2019,257.81
02-20-2019,258.1
02-21-2019,257.76
02-22-2019,258.9
02-25-2019,258.62
02-26-2019,261.22
02-27-2019,262.9
02-28-2019,262.5
03-01-2019,264.01
03-04-2019,258.16
03-05-2019,257.38
03-06-2019,256.4
03-07-2019,255.46
03-08-2019,254.74
03-11-2019,260.96
03-12-2019,263.51
03-13-2019,264.38
03-14-2019,267.69
03-15-2019,257.09
03-18-2019,257.76
03-19-2019,260.42
03-20-2019,259.74
03-21-2019,264.18
03-22-2019,259.69
03-25-2019,262.27
03-26-2019,265.59
03-27-2019,262.34
03-28-2019,263.53
03-29-2019,266.49
04-01-2019,272.17
04-02-2019,271.35
04-03-2019,271.5
04-04-2019,267.89
04-05-2019,267.45
04-08-2019,268.81
04-09-2019,268.99
04-10-2019,271.58
04-11-2019,271.9
04-12-2019,271.86
04-15-2019,272.22
04-16-2019,271.43
04-17-2019,269.45
04-18-2019,270.57
04-22-2019,272.21
04-23-2019,278.49
04-24-2019,275.45
04-25-2019,277.66
04-26-2019,281.96
04-29-2019,286.14
04-30-2019,289.25
05-01-2019,283.35
05-02-2019,279.64
05-03-2019,285.58
05-06-2019,283.66
05-07-2019,277.07
05-08-2019,276.77
05-09-2019,275.79
05-10-2019,278.48
05-13-2019,267.7
05-14-2019,271.86
05-15-2019,276.82
05-16-2019,283.55
05-17-2019,279.85
05-20-2019,275.45
05-21-2019,278.07
05-22-2019,281.82
05-23-2019,274.25
05-24-2019,274.77
05-28-2019,278.25
05-29-2019,273.38
05-30-2019,274.51
05-31-2019,270.9
06-03-2019,259.03
06-04-2019,268.71
06-05-2019,272.86
06-06-2019,274.8
06-07-2019,278.16
06-10-2019,280.34
06-11-2019,275.99
06-12-2019,276.84
06-13-2019,276.3
06-14-2019,274.28
06-17-2019,275.6
06-18-2019,276.78
06-19-2019,291.21
06-20-2019,302.11
06-21-2019,299.33
06-24-2019,299.87
06-25-2019,287.97
06-26-2019,288.72
06-27-2019,293.23
06-28-2019,294.65
07-01-2019,300.97
07-02-2019,301.39
07-03-2019,305.7
07-05-2019,303.98
07-08-2019,302.92
07-09-2019,304.2
07-10-2019,306.98
07-11-2019,307.6
07-12-2019,309.42
07-15-2019,308.76
07-16-2019,305.7
07-17-2019,309.39
07-18-2019,310.08
07-19-2019,306.87
07-22-2019,308.55
07-23-2019,307.88
07-24-2019,310.27
07-25-2019,308.73
07-26-2019,311.27
07-29-2019,307.22
07-30-2019,303.64
07-31-2019,298.86
08-01-2019,298.44
08-02-2019,293.71
08-05-2019,280.36
08-06-2019,286.21
08-07-2019,289.02
08-08-2019,297.78
08-09-2019,294.83
08-12-2019,288.65
08-13-2019,293.17
